"GEO_ID","NAME","P1_001N","P1_002N","P1_003N","P1_004N","P1_005N","P1_006N","P1_007N","P1_008N","P1_009N","P1_010N","P1_011N","P1_012N","P1_013N","P1_014N","P1_015N","P1_016N","P1_017N","P1_018N","P1_019N","P1_020N","P1_021N","P1_022N","P1_023N","P1_024N","P1_025N","P1_026N","P1_027N","P1_028N","P1_029N","P1_030N","P1_031N","P1_032N","P1_033N","P1_034N","P1_035N","P1_036N","P1_037N","P1_038N","P1_039N","P1_040N","P1_041N","P1_042N","P1_043N","P1_044N","P1_045N","P1_046N","P1_047N","P1_048N","P1_049N","P1_050N","P1_051N","P1_052N","P1_053N","P1_054N","P1_055N","P1_056N","P1_057N","P1_058N","P1_059N","P1_060N","P1_061N","P1_062N","P1_063N","P1_064N","P1_065N","P1_066N","P1_067N","P1_068N","P1_069N","P1_070N","P1_071N"
"1400000US48201250403","Census Tract 2504.03, Harris County, Texas","5125","4447","2833","887","44","208","14","461","678","653","25","61","39","1","467","7","8","0","33","6","0","4","0","0","2","22","3","3","2","3","0","2","4","0","3","1","0","0","0","0","1","0","0","0","0","0","3","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201250404","Census Tract 2504.04, Harris County, Texas","5540","4809","3243","969","39","188","18","352","731","706","48","77","59","2","471","6","4","0","27","2","0","0","0","10","0","25","4","1","0","5","1","0","5","6","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201250405","Census Tract 2504.05, Harris County, Texas","7326","6046","3542","1364","70","279","18","773","1280","1211","64","74","50","1","950","3","9","0","25","0","0","24","7","4","0","64","7","2","0","9","3","0","24","3","13","1","0","0","0","0","2","0","0","0","0","0","5","0","0","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201250406","Census Tract 2504.06, Harris County, Texas","4779","4058","2470","973","28","175","18","394","721","702","41","66","39","5","516","9","4","0","15","1","0","2","0","3","1","15","0","0","0","2","0","0","8","0","5","0","0","0","0","0","0","0","0","0","0","0","4","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201250407","Census Tract 2504.07, Harris County, Texas","10435","8704","5969","1641","72","341","15","666","1731","1640","105","101","100","10","1261","2","5","8","34","0","0","7","2","5","0","82","9","5","0","10","8","0","30","5","15","0","0","0","0","0","0","0","0","0","0","0","8","0","0","5","0","0","0","0","3","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"1400000US48201250408","Census Tract 2504.08, Harris County, Texas","9128","7665","2755","3360","80","367","7","1096","1463","1365","114","73","61","1","974","26","18","4","62","0","0","18","2","5","7","85","15","1","0","15","11","4","30","1","3","1","0","1","3","0","0","0","0","0","0","0","13","1","0","8","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201250500","Census Tract 2505, Harris County, Texas","5771","4964","2525","1517","40","183","13","686","807","775","68","67","12","4","564","8","11","0","21","1","0","6","10","3","0","31","5","4","0","12","0","0","2","0","2","0","3","2","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201250601","Census Tract 2506.01, Harris County, Texas","3898","3314","1325","1065","40","120","93","671","584","558","52","39","13","3","411","5","0","1","18","0","0","4","10","2","0","23","1","0","0","9","0","0","10","2","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0"
"1400000US48201250602","Census Tract 2506.02, Harris County, Texas","4792","4083","1433","1799","66","71","91","623","709","682","71","38","14","2","492","8","4","2","31","1","0","19","0","0","0","26","9","0","0","8","3","0","3","0","1","2","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201250701","Census Tract 2507.01, Harris County, Texas","6613","5591","3321","1087","65","303","30","785","1022","986","62","99","36","11","701","6","11","0","37","1","0","10","2","10","0","34","1","1","0","5","3","0","23","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201250702","Census Tract 2507.02, Harris County, Texas","4879","4117","3011","670","20","144","8","264","762","737","40","78","34","3","564","1","2","0","6","0","0","0","6","3","0","25","0","1","0","11","1","0","11","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201250801","Census Tract 2508.01, Harris County, Texas","3981","3395","2816","292","21","100","4","162","586","547","34","86","28","3","371","0","0","5","8","0","0","5","6","0","1","39","7","1","0","8","0","0","14","0","7","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201250802","Census Tract 2508.02, Harris County, Texas","4453","3839","3345","147","26","166","8","147","614","574","25","95","38","0","398","0","2","0","13","0","0","0","3","0","0","38","6","2","0","11","2","0","2","2","9","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0"
"1400000US48201250901","Census Tract 2509.01, Harris County, Texas","3548","3077","2619","260","4","84","0","110","471","459","23","50","34","8","326","0","6","0","7","0","0","5","0","0","0","9","3","0","0","2","0","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"1400000US48201250902","Census Tract 2509.02, Harris County, Texas","6027","5420","5052","112","24","161","1","70","607","590","17","62","62","0","424","2","4","2","9","0","0","0","1","7","0","15","3","6","0","2","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201251000","Census Tract 2510, Harris County, Texas","3093","2725","2173","222","9","155","2","164","368","333","17","40","22","0","235","2","1","1","6","4","0","0","5","0","0","29","11","3","0","2","0","1","6","4","2","0","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","3","0","2","1","0","0","0","0","0"
"1400000US48201251100","Census Tract 2511, Harris County, Texas","7365","6361","5281","397","51","208","0","424","1004","936","50","120","40","1","687","4","8","0","15","0","1","6","1","3","0","63","11","2","0","15","0","0","27","1","6","0","0","0","1","0","0","0","0","0","0","0","5","0","0","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201251200","Census Tract 2512, Harris County, Texas","5987","5044","4185","284","33","175","12","355","943","896","58","91","26","2","695","1","4","2","15","0","0","0","0","2","0","42","10","3","0","3","0","0","23","0","2","0","0","0","1","0","0","0","0","0","0","0","5","0","0","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201251300","Census Tract 2513, Harris County, Texas","7298","6336","5730","204","43","121","1","237","962","901","45","148","45","4","625","7","5","0","12","0","2","6","0","2","0","57","9","4","0","3","1","0","24","9","7","0","0","0","0","0","0","0","0","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201251401","Census Tract 2514.01, Harris County, Texas","3011","2552","2090","145","23","139","0","155","459","434","32","43","36","5","298","1","6","0","3","0","0","9","0","1","0","20","0","2","0","1","0","2","3","1","6","0","1","0","4","0","0","0","0","0","0","0","5","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201251402","Census Tract 2514.02, Harris County, Texas","5914","5042","4152","322","28","127","9","404","872","812","53","99","44","4","589","7","2","2","2","1","0","5","1","3","0","50","1","7","1","2","2","0","24","0","9","0","0","0","1","1","2","0","0","0","0","0","10","0","0","8","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201251501","Census Tract 2515.01, Harris County, Texas","6469","5580","4525","267","35","552","6","195","889","869","42","64","107","4","631","2","6","1","5","0","0","4","0","3","0","18","1","0","0","1","3","0","9","0","4","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201251503","Census Tract 2515.03, Harris County, Texas","2255","1930","1677","67","19","91","5","71","325","303","18","42","13","2","221","5","0","0","0","0","0","0","1","1","0","18","2","1","0","0","6","0","7","1","0","0","0","0","1","0","0","0","0","0","0","0","4","1","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201251504","Census Tract 2515.04, Harris County, Texas","5289","4582","4131","120","26","179","4","122","707","671","37","77","60","8","473","1","4","0","9","0","0","1","0","0","1","35","1","3","0","7","0","0","9","5","10","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201251505","Census Tract 2515.05, Harris County, Texas","3870","3432","3164","86","15","76","5","86","438","401","16","57","42","0","276","4","1","0","0","0","0","2","2","1","0","37","2","0","0","3","0","0","20","0","10","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201251600","Census Tract 2516, Harris County, Texas","7271","6634","5918","165","69","76","0","406","637","620","20","141","42","2","402","3","0","0","3","0","0","1","2","4","0","15","2","0","0","3","0","0","9","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201251701","Census Tract 2517.01, Harris County, Texas","4892","4334","3727","96","39","46","2","424","558","534","46","93","16","1","357","1","5","0","8","0","0","6","0","1","0","22","7","0","0","2","0","0","11","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"1400000US48201251702","Census Tract 2517.02, Harris County, Texas","4300","3870","3174","267","31","48","2","348","430","424","27","77","16","3","283","4","0","2","1","0","0","9","0","0","2","5","1","1","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201251800","Census Tract 2518, Harris County, Texas","2096","1773","1422","83","24","7","0","237","323","307","9","33","16","0","234","1","0","2","9","1","0","0","2","0","0","16","1","0","0","1","1","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201251902","Census Tract 2519.02, Harris County, Texas","7828","6854","5247","842","32","78","0","655","974","931","63","147","24","2","650","7","2","1","18","0","0","12","0","4","1","40","12","0","0","6","0","0","18","1","0","0","0","0","0","0","0","3","0","0","0","0","3","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201251903","Census Tract 2519.03, Harris County, Texas","4505","3936","3393","111","47","24","1","360","569","554","24","136","10","2","364","0","0","0","5","1","0","12","0","0","0","14","3","3","0","0","1","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201251904","Census Tract 2519.04, Harris County, Texas","6790","6006","4904","429","59","64","3","547","784","746","57","109","34","0","508","0","0","2","13","0","0","20","0","3","0","36","9","5","0","2","1","0","15","0","4","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201252001","Census Tract 2520.01, Harris County, Texas","7086","5890","2461","2433","37","388","6","565","1196","1132","81","74","51","1","835","16","12","1","46","0","0","9","0","5","1","57","14","7","0","5","5","0","20","2","3","0","0","0","1","0","0","0","0","0","0","0","7","1","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201252002","Census Tract 2520.02, Harris County, Texas","5426","4332","2116","1306","33","301","6","570","1094","1041","69","43","40","0","834","10","6","0","28","0","0","7","1","3","0","52","4","1","0","9","2","0","17","8","5","1","0","0","0","0","0","0","0","0","0","5","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201252003","Census Tract 2520.03, Harris County, Texas","11081","9172","4943","2594","56","672","11","896","1909","1803","131","85","98","8","1372","12","12","1","55","0","0","11","3","15","0","101","20","8","0","24","0","0","28","0","17","4","0","0","0","0","0","0","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201252100","Census Tract 2521, Harris County, Texas","3246","2490","1278","363","39","12","2","796","756","733","26","42","4","0","619","4","0","1","14","0","0","17","3","3","0","21","2","1","0","4","0","0","13","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"1400000US48201252201","Census Tract 2522.01, Harris County, Texas","4838","3671","1033","1260","71","117","7","1183","1167","1139","38","14","15","2","992","3","9","0","36","0","0","28","0","0","2","27","3","0","0","5","3","0","15","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201252202","Census Tract 2522.02, Harris County, Texas","7192","5207","1991","905","106","253","3","1949","1985","1938","36","59","10","0","1705","11","6","0","18","0","3","74","1","6","9","46","8","4","0","8","2","0","18","0","2","0","2","0","0","2","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201252303","Census Tract 2523.03, Harris County, Texas","5132","3919","852","1357","70","124","0","1516","1213","1187","26","14","0","2","1086","1","4","0","21","3","0","30","0","0","0","22","2","0","0","5","0","0","14","0","0","1","0","0","0","0","0","0","0","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201252304","Census Tract 2523.04, Harris County, Texas","3563","2794","712","1033","63","73","4","909","769","743","23","1","6","0","680","8","2","2","10","3","0","6","1","1","0","21","5","1","0","2","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201252305","Census Tract 2523.05, Harris County, Texas","7800","5843","1679","1681","125","199","4","2155","1957","1877","39","28","5","4","1694","9","3","4","28","0","0","61","0","1","1","76","20","0","0","19","0","0","27","0","3","0","0","0","2","0","1","1","3","0","0","0","4","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201252306","Census Tract 2523.06, Harris County, Texas","8943","6254","1869","1329","116","159","1","2780","2689","2646","29","33","12","0","2455","10","8","0","73","0","0","17","0","9","0","39","5","1","0","13","0","0","15","0","4","0","1","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201252400","Census Tract 2524, Harris County, Texas","7763","5894","3289","260","164","33","1","2147","1869","1848","25","65","8","2","1652","2","1","0","19","3","2","65","1","3","0","21","0","0","1","5","0","0","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201252500","Census Tract 2525, Harris County, Texas","5051","3945","2178","76","125","35","2","1529","1106","1073","15","19","3","0","1007","3","0","0","4","1","0","19","0","0","2","28","2","0","0","6","4","0","15","0","0","0","0","0","1","0","0","0","0","0","0","0","5","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201252601","Census Tract 2526.01, Harris County, Texas","4895","3750","1688","103","107","14","10","1828","1145","1125","10","45","2","0","1045","2","1","0","10","0","0","3","1","5","1","20","1","2","0","2","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201252602","Census Tract 2526.02, Harris County, Texas","3721","2769","1359","48","58","39","2","1263","952","935","14","32","3","0","828","2","4","1","8","0","0","34","1","8","0","17","4","0","0","0","0","0","10","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201252700","Census Tract 2527, Harris County, Texas","5007","4126","2970","343","65","24","4","720","881","865","35","96","15","2","685","0","3","0","20","0","0","5","2","1","1","16","6","0","0","5","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201252800","Census Tract 2528, Harris County, Texas","8024","6936","2611","2518","124","32","1","1650","1088","1070","53","38","8","3","898","12","0","4","31","0","1","18","2","1","1","17","4","0","0","8","0","0","3","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201252901","Census Tract 2529.01, Harris County, Texas","3263","2741","2125","131","37","20","1","427","522","502","21","59","10","0","402","5","0","0","0","0","0","3","0","2","0","16","3","0","0","2","0","2","6","1","2","0","0","0","0","0","0","0","0","0","0","0","4","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201252902","Census Tract 2529.02, Harris County, Texas","7173","5824","3940","581","87","54","0","1162","1349","1304","66","89","37","7","1042","2","2","0","19","0","0","34","4","2","0","42","13","1","0","3","3","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","3","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201253000","Census Tract 2530, Harris County, Texas","4637","4077","1732","1511","36","32","0","766","560","534","49","17","1","6","435","10","0","0","4","1","0","4","1","6","0","25","0","0","0","14","0","0","9","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201253101","Census Tract 2531.01, Harris County, Texas","6624","5424","2422","1432","77","242","5","1246","1200","1173","52","54","7","5","958","10","11","5","50","4","0","14","0","1","2","24","4","0","0","1","4","0","10","0","4","0","0","0","0","0","1","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201253102","Census Tract 2531.02, Harris County, Texas","7051","5680","2351","1385","61","598","13","1272","1371","1334","50","38","43","0","1137","11","1","2","32","0","0","8","0","12","0","35","6","1","0","6","2","0","8","2","6","0","0","0","0","0","0","0","0","0","0","4","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"1400000US48201253201","Census Tract 2532.01, Harris County, Texas","6342","5426","4132","609","62","43","3","577","916","876","76","98","16","4","658","1","5","0","15","0","0","3","0","0","0","35","8","0","0","2","3","0","19","0","3","0","0","0","0","0","0","0","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201253202","Census Tract 2532.02, Harris County, Texas","5341","4347","2054","1262","44","105","0","882","994","973","81","29","21","0","762","7","3","3","49","0","0","16","0","1","1","20","0","0","0","6","0","0","11","0","2","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201253300","Census Tract 2533, Harris County, Texas","3836","3154","2359","233","48","39","2","473","682","665","21","56","6","0","569","1","0","1","6","0","0","5","0","0","0","12","3","1","1","0","1","0","5","0","0","0","0","0","0","0","1","0","0","0","0","0","5","1","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201253501","Census Tract 2535.01, Harris County, Texas","6552","5469","2555","1581","53","342","0","938","1083","1038","70","42","12","2","816","13","3","1","50","0","0","19","8","2","0","41","10","1","0","13","0","0","15","1","1","0","0","0","0","0","0","0","0","0","0","0","4","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201253502","Census Tract 2535.02, Harris County, Texas","3799","2999","1196","1012","53","32","0","706","800","779","35","20","4","4","654","5","1","0","34","0","0","18","2","2","0","21","6","0","0","3","0","0","11","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201253601","Census Tract 2536.01, Harris County, Texas","4187","3536","2152","651","25","220","2","486","651","639","26","45","13","0","508","0","2","1","26","0","0","16","0","2","0","12","0","0","0","5","0","0","4","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201253602","Census Tract 2536.02, Harris County, Texas","4735","4046","1316","1373","60","107","6","1184","689","662","65","27","6","0","503","6","3","0","38","3","0","7","1","1","2","21","2","3","0","2","0","1","1","0","1","0","0","1","10","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","1","0","0","1","1"
"1400000US48201253700","Census Tract 2537, Harris County, Texas","5580","4465","2213","1084","62","135","4","967","1115","1074","59","51","9","0","885","4","5","2","24","2","0","25","5","3","0","38","6","2","0","11","0","0","16","2","0","0","0","0","0","0","0","0","0","1","0","0","3","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201253800","Census Tract 2538, Harris County, Texas","8862","7138","3953","1207","120","95","9","1754","1724","1709","51","91","11","2","1453","5","4","3","30","1","0","50","1","7","0","15","0","2","0","6","0","0","6","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
